Fecha,A_precio,A_change,B_precio,B_change,C_precio,C_change,D_precio,D_change,E_precio,E_change
28/09/2020,48989.40,5.62,42794.41,05.08,49925.04,3.44,38844.78,-4.49,48729.96,-4.82
29/09/2020,49265.47,-4.21,42954.96,-4.29,49956.20,-4.00,38756.08,-4.11,48605.44,-4.83
30/09/2020,49198.19,06.06,42882.03,5.75,49901.53,5.37,38695.05,4.34,48480.04,-2.29
1/10/2020,49625.31,04.03,43195.76,4.26,50117.29,4.42,38771.52,4.34,48470.19,4.89
2/10/2020,49681.42,0.00,43266.83,0.00,50199.99,0.00,38847.94,0.00,48603.45,0.00
3/10/2020,49681.42,0.00,43266.83,0.00,50199.99,0.00,38847.94,0.00,48603.45,0.00
4/10/2020,49681.42,4.97,43266.83,4.96,50199.99,5.44,38847.94,5.23,48603.45,5.41
5/10/2020,49825.15,6.48,43408.78,06.06,50429.62,5.78,39034.23,4.75,48826.01,3.66
6/10/2020,50478.37,4.12,43839.12,4.10,50751.87,4.13,39150.04,-1.13,48864.92,-4.43
7/10/2020,50539.68,4.28,43899.51,3.29,50814.28,-3.43,39146.95,-3.04,48780.87,-3.23
8/10/2020,50611.62,6.32,43926.33,5.93,50783.37,5.77,39126.01,05.08,48755.58,4.87
9/10/2020,51165.74,0.00,44301.32,0.00,51103.52,0.00,39287.20,0.00,48885.47,0.00
10/10/2020,51165.74,0.00,44301.32,0.00,51103.52,0.00,39287.20,0.00,48885.47,0.00
11/10/2020,51165.74,0.00,44301.32,0.00,51103.52,0.00,39287.20,0.00,48885.47,0.00
12/10/2020,51165.74,6.47,44301.32,6.24,51103.52,6.15,39287.20,5.52,48885.47,5.25
13/10/2020,51810.51,-3.03,44813.63,-3.78,51572.06,-2.78,39537.79,-3.19,49075.35,-2.97
14/10/2020,51789.82,2.66,44769.87,2.78,51555.87,3.96,39513.57,3.29,49055.86,2.85
15/10/2020,51804.16,-5.33,44786.01,-5.01,51608.35,-5.20,39540.29,-4.18,49073.11,-2.35
16/10/2020,51598.43,0.00,44636.20,0.00,51427.51,0.00,39475.14,0.00,49062.61,0.00
17/10/2020,51598.43,0.00,44636.20,0.00,51427.51,0.00,39475.14,0.00,49062.61,0.00
18/10/2020,51598.43,-5.29,44636.20,-4.71,51427.51,-4.45,39475.14,-3.97,49062.61,-3.59
19/10/2020,51400.26,-5.99,44525.18,-5.55,51341.46,-4.89,39421.99,-3.92,49026.27,-3.01
20/10/2020,51001.24,4.47,44267.56,4.00,51208.42,2.61,39371.47,-3.39,49005.96,-3.88
21/10/2020,51088.50,-3.67,44322.23,-3.55,51222.06,-2.98,39341.79,-3.40,48957.47,1.42
22/10/2020,51049.32,-5.26,44287.56,-4.32,51202.28,-4.05,39311.76,2.76,48961.62,4.26
23/10/2020,50857.67,0.00,44212.11,0.00,51144.62,0.00,39327.56,0.00,49032.77,0.00
24/10/2020,50857.67,0.00,44212.11,0.00,51144.62,0.00,39327.56,0.00,49032.77,0.00
25/10/2020,50857.67,-5.00,44212.11,-4.15,51144.62,-4.08,39327.56,2.94,49032.77,4.16
26/10/2020,50708.56,-5.94,44148.47,-5.45,51085.46,-4.82,39346.40,-2.90,49096.75,3.11
27/10/2020,50329.83,-6.31,43916.42,-5.89,50961.10,-5.53,39328.17,-4.35,49119.22,2.73
28/10/2020,49779.79,-6.21,43553.26,-5.96,50708.37,-5.66,39250.50,-5.04,49134.56,-4.80
29/10/2020,49280.76,-5.83,43164.03,-5.37,50421.25,-5.33,39096.44,-4.00,49012.64,3.98
30/10/2020,48941.10,0.00,42949.08,0.00,50215.17,0.00,39042.10,0.00,49066.25,0.00
31/10/2020,48941.10,0.00,42949.08,0.00,50215.17,0.00,39042.10,0.00,49066.25,0.00
1/11/2020,48941.10,-5.72,42949.08,-5.48,50215.17,-5.30,39042.10,-4.81,49066.25,-4.31
2/11/2020,48636.96,5.26,42708.04,4.96,50015.04,4.27,38918.80,3.16,48991.50,3.13
3/11/2020,48828.78,-3.91,42850.30,-1.95,50086.66,3.97,38942.32,4.61,49014.39,4.82
4/11/2020,48778.83,5.83,42843.26,5.52,50139.75,5.50,39042.70,05.06,49137.99,4.92
5/11/2020,49120.16,6.86,43091.95,6.49,50384.46,6.47,39200.44,5.86,49274.99,5.26
6/11/2020,50070.14,0.00,43747.26,0.00,51028.44,0.00,39550.09,0.00,49467.81,0.00
7/11/2020,50070.14,0.00,43747.26,0.00,51028.44,0.00,39550.09,0.00,49467.81,0.00
8/11/2020,50070.14,6.51,43747.26,6.15,51028.44,5.95,39550.09,5.29,49467.81,4.81
9/11/2020,50743.73,6.84,44213.67,6.37,51410.65,5.91,39747.51,3.87,49590.07,-4.77
10/11/2020,51678.89,3.39,44797.34,3.72,51781.06,-4.55,39795.24,-4.35,49472.67,-2.42
11/11/2020,51708.55,-4.90,44838.47,-4.33,51686.41,-4.59,39717.70,-1.52,49461.41,2.97
12/11/2020,51574.55,-5.29,44762.51,-4.90,51588.33,-3.18,39713.14,2.19,49480.95,2.15
13/11/2020,51375.55,0.00,44628.05,0.00,51564.35,0.00,39722.09,0.00,49489.57,0.00
14/11/2020,51375.55,0.00,44628.05,0.00,51564.35,0.00,39722.09,0.00,49489.57,0.00
15/11/2020,51375.55,6.70,44628.05,6.25,51564.35,5.71,39722.09,04.07,49489.57,-4.00
16/11/2020,52186.04,6.47,45143.76,6.14,51865.34,6.00,39780.86,5.36,49434.84,5.00
17/11/2020,52832.75,-4.54,45606.08,-4.31,52269.93,-4.38,39993.43,-3.45,49582.53,-2.06
18/11/2020,52738.92,-6.04,45531.77,-5.55,52189.93,-5.14,39961.78,-4.50,49574.65,-3.95
19/11/2020,52319.05,-2.30,45275.17,-3.91,52018.85,-4.51,39871.37,-4.02,49522.76,-4.49
20/11/2020,52309.06,0.00,45225.48,0.00,51928.16,0.00,39815.77,0.00,49433.99,0.00
21/11/2020,52309.06,0.00,45225.48,0.00,51928.16,0.00,39815.77,0.00,49433.99,0.00
22/11/2020,52309.06,5.59,45225.48,5.37,51928.16,5.42,39815.77,4.72,49433.99,4.53
23/11/2020,52576.18,6.26,45439.43,5.95,52153.76,5.78,39928.16,5.16,49526.51,4.87
24/11/2020,53097.54,6.71,45821.69,6.20,52477.68,5.88,40102.88,4.78,49657.46,-2.52
25/11/2020,53917.64,-5.37,46313.40,-4.98,52836.73,-4.67,40221.73,-3.95,49644.97,-4.25
26/11/2020,53702.59,-5.42,46168.07,-5.07,52730.10,-4.86,40169.99,-4.24,49574.59,-4.07
27/11/2020,53477.83,0.00,46009.26,0.00,52600.61,0.00,40100.61,0.00,49515.74,0.00
28/11/2020,53477.83,0.00,46009.26,0.00,52600.61,0.00,40100.61,0.00,49515.74,0.00
29/11/2020,53477.83,5.54,46009.26,5.12,52600.61,4.96,40100.61,04.06,49515.74,2.92
30/11/2020,53732.53,-5.89,46177.06,-5.66,52742.80,-5.62,40158.50,-5.11,49534.23,-4.98
1/12/2020,53370.47,5.19,45889.27,4.92,52467.84,4.48,39993.29,3.94,49388.86,3.46
2/12/2020,53550.22,-5.28,46026.77,-4.74,52556.02,-4.91,40044.87,-4.61,49420.82,-4.58
3/12/2020,53354.30,4.17,45912.89,04.08,52420.19,3.97,39944.44,3.49,49322.83,3.66
4/12/2020,53418.77,0.00,45971.92,0.00,52473.08,0.00,39977.30,0.00,49361.75,0.00
5/12/2020,53418.77,0.00,45971.92,0.00,52473.08,0.00,39977.30,0.00,49361.75,0.00
6/12/2020,53418.77,4.77,45971.92,4.39,52473.08,-3.18,39977.30,-4.29,49361.75,-4.48
7/12/2020,53536.80,0.00,46052.58,0.00,52449.02,0.00,39904.21,0.00,49273.49,0.00
8/12/2020,53536.80,-5.34,46052.58,-5.07,52449.02,-4.96,39904.21,-4.44,49273.49,-4.39
9/12/2020,53328.72,-6.00,45894.06,-5.52,52305.76,-5.28,39819.03,-4.86,49192.96,-4.13
10/12/2020,52926.26,-1.34,45643.26,-3.16,52108.77,-3.22,39689.72,2.28,49130.73,3.66
11/12/2020,52922.44,0.00,45619.73,0.00,52083.80,0.00,39699.49,0.00,49169.76,0.00
12/12/2020,52922.44,0.00,45619.73,0.00,52083.80,0.00,39699.49,0.00,49169.76,0.00
13/12/2020,52922.44,-6.01,45619.73,-5.66,52083.80,-5.33,39699.49,-4.42,49169.76,-3.66
14/12/2020,52515.25,-4.51,45331.85,-4.22,51877.97,-2.31,39616.51,1.52,49130.97,3.33
15/12/2020,52424.37,5.91,45263.48,5.53,51867.94,5.36,39621.09,4.97,49158.96,4.84
16/12/2020,52793.97,5.67,45514.73,5.26,52080.97,5.36,39765.25,4.70,49285.58,4.70
17/12/2020,53082.99,-5.19,45707.88,-3.38,52294.61,4.85,39875.11,5.20,49395.18,5.50
18/12/2020,52904.41,0.00,45678.47,0.00,52422.60,0.00,40057.27,0.00,49640.85,0.00
19/12/2020,52904.41,0.00,45678.47,0.00,52422.60,0.00,40057.27,0.00,49640.85,0.00
20/12/2020,52904.41,-3.62,45678.47,02.09,52422.60,3.87,40057.27,3.53,49640.85,3.90
21/12/2020,52867.25,-3.47,45686.57,-4.14,52470.62,-3.56,40091.44,3.29,49690.36,3.55
22/12/2020,52835.06,-4.97,45623.94,-3.25,52435.47,3.29,40118.24,4.66,49725.06,4.53
23/12/2020,52690.35,-6.16,45598.24,-5.70,52462.32,-5.26,40223.82,-4.05,49817.68,1.97
24/12/2020,52215.82,0.00,45299.15,0.00,52269.88,0.00,40166.62,0.00,49824.82,0.00
25/12/2020,52215.82,0.00,45299.15,0.00,52269.88,0.00,40166.62,0.00,49824.82,0.00
26/12/2020,52215.82,0.00,45299.15,0.00,52269.88,0.00,40166.62,0.00,49824.82,0.00
27/12/2020,52215.82,-5.79,45299.15,-5.19,52269.88,-4.77,40166.62,-3.54,49824.82,2.78
28/12/2020,51888.60,5.59,45119.89,5.18,52152.52,4.68,40132.13,4.12,49841.00,3.70
29/12/2020,52156.63,5.62,45297.07,5.21,52259.77,5.17,40193.41,4.44,49881.26,2.78
30/12/2020,52433.16,5.65,45480.28,5.39,52435.21,5.43,40278.10,4.85,49897.42,4.58
31/12/2020,52716.06,0.00,45699.03,0.00,52662.97,0.00,40405.41,0.00,49994.96,0.00
1/01/2021,52716.06,0.00,45699.03,0.00,52662.97,0.00,40405.41,0.00,49994.96,0.00
2/01/2021,52716.06,0.00,45699.03,0.00,52662.97,0.00,40405.41,0.00,49994.96,0.00
3/01/2021,52716.06,5.30,45699.03,4.74,52662.97,4.60,40405.41,3.49,49994.96,-0.78
4/01/2021,52915.86,-5.25,45812.93,-4.57,52762.09,-3.65,40438.15,2.61,49995.42,4.45
5/01/2021,52724.63,5.65,45716.76,5.45,52723.55,05.05,40451.73,4.27,50080.67,4.41
6/01/2021,53009.34,2.85,45948.38,3.62,52880.11,3.90,40523.24,3.87,50162.60,4.48
7/01/2021,53026.70,7.10,45985.61,6.71,52929.46,6.21,40571.03,05.09,50250.93,-3.87
8/01/2021,54242.12,0.00,46803.37,0.00,53427.52,0.00,40733.40,0.00,50202.86,0.00
9/01/2021,54242.12,0.00,46803.37,0.00,53427.52,0.00,40733.40,0.00,50202.86,0.00
10/01/2021,54242.12,6.42,46803.37,6.00,53427.52,5.94,40733.40,4.93,50202.86,4.55
11/01/2021,54857.95,4.94,47207.65,4.67,53808.17,-2.60,40871.74,-4.76,50297.83,-5.19
12/01/2021,54997.24,6.60,47314.63,6.21,53794.74,5.97,40755.36,5.18,50118.99,4.44
13/01/2021,55733.34,6.65,47812.83,6.40,54186.12,6.23,40932.65,5.51,50203.38,4.92
14/01/2021,56506.81,-5.02,48411.71,-4.59,54695.16,-4.56,41180.81,-3.96,50340.46,-3.74
15/01/2021,56355.37,0.00,48313.39,0.00,54600.00,0.00,41128.60,0.00,50298.53,0.00
16/01/2021,56355.37,0.00,48313.39,0.00,54600.00,0.00,41128.60,0.00,50298.53,0.00
17/01/2021,56355.37,-6.05,48313.39,-5.55,54600.00,-4.96,41128.60,-3.51,50298.53,4.12
18/01/2021,55930.68,05.08,48056.51,4.54,54457.53,4.42,41095.01,2.86,50359.95,0.73
19/01/2021,56090.71,4.83,48150.10,5.13,54540.86,5.19,41112.54,05.04,50362.02,5.12
20/01/2021,56215.58,5.21,48319.53,4.97,54719.99,4.75,41267.33,3.91,50529.36,3.10
21/01/2021,56399.15,-6.59,48463.37,-6.17,54835.20,-5.81,41317.47,-4.68,50551.60,3.59
22/01/2021,55671.47,0.00,47986.67,0.00,54500.28,0.00,41209.98,0.00,50587.72,0.00
23/01/2021,55671.47,0.00,47986.67,0.00,54500.28,0.00,41209.98,0.00,50587.72,0.00
24/01/2021,55671.47,5.11,47986.67,4.56,54500.28,4.73,41209.98,4.36,50587.72,4.38
25/01/2021,55837.28,6.42,48082.40,6.11,54613.83,6.00,41288.56,5.30,50667.74,4.67
26/01/2021,56451.66,-5.83,48534.59,-5.36,55015.66,-4.93,41489.89,-2.60,50774.92,3.58
27/01/2021,56109.60,-5.95,48322.47,-5.47,54877.49,-5.11,41476.42,-4.14,50810.78,-3.39
28/01/2021,55727.13,-4.36,48085.43,-2.56,54711.99,-2.63,41413.74,4.43,50781.15,4.91
29/01/2021,55648.52,0.00,48072.48,0.00,54698.06,0.00,41497.72,0.00,50916.43,0.00
30/01/2021,55648.52,0.00,48072.48,0.00,54698.06,0.00,41497.72,0.00,50916.43,0.00
31/01/2021,55648.52,-6.84,48072.48,-6.45,54698.06,-6.15,41497.72,-5.32,50916.43,-4.52
1/02/2021,54718.24,06.05,47438.21,5.53,54229.73,4.81,41293.56,-2.98,50824.16,-4.59
2/02/2021,55142.29,6.89,47691.07,6.49,54353.07,6.28,41273.95,5.45,50726.15,4.80
3/02/2021,56122.41,-4.07,48348.47,-3.91,54887.15,-2.74,41506.16,-1.84,50847.30,2.56
4/02/2021,56063.75,06.01,48298.41,5.78,54871.63,5.53,41499.87,4.96,50860.19,4.89
5/02/2021,56471.69,0.00,48621.19,0.00,55123.43,0.00,41643.04,0.00,50993.16,0.00
6/02/2021,56471.69,0.00,48621.19,0.00,55123.43,0.00,41643.04,0.00,50993.16,0.00
7/02/2021,56471.69,5.67,48621.19,5.35,55123.43,5.29,41643.04,4.66,50993.16,4.37
8/02/2021,56761.00,5.79,48832.27,5.43,55321.40,5.27,41748.33,4.88,51071.99,4.85
9/02/2021,57087.06,05.07,49060.96,4.80,55515.83,4.84,41879.62,4.15,51200.00,4.35
10/02/2021,57246.90,3.47,49182.62,4.00,55642.30,4.56,41943.12,4.63,51277.32,4.75
11/02/2021,57278.96,-5.35,49236.95,-4.53,55738.26,-4.11,42045.23,-0.45,51392.60,4.64
12/02/2021,57067.85,0.00,49143.95,0.00,55677.43,0.00,42045.87,0.00,51496.07,0.00
13/02/2021,57067.85,0.00,49143.95,0.00,55677.43,0.00,42045.87,0.00,51496.07,0.00
14/02/2021,57067.85,5.72,49143.95,5.30,55677.43,4.96,42045.87,04.05,51496.07,4.00
15/02/2021,57372.20,-5.36,49344.66,-4.90,55820.30,-4.76,42103.51,-3.91,51550.41,01.07
16/02/2021,57160.50,4.32,49210.11,3.20,55703.08,-4.49,42053.73,-4.96,51553.33,-5.40
17/02/2021,57235.97,-4.38,49234.55,-4.44,55614.13,-5.09,41911.36,-5.03,51331.32,-5.32
18/02/2021,57156.14,-6.82,49150.01,-6.47,55452.11,-6.33,41758.10,-5.63,51126.77,-5.03
19/02/2021,56238.36,0.00,48503.73,0.00,54893.16,0.00,41478.83,0.00,50973.48,0.00
20/02/2021,56238.36,0.00,48503.73,0.00,54893.16,0.00,41478.83,0.00,50973.48,0.00
21/02/2021,56238.36,-4.87,48503.73,-4.84,54893.16,-5.32,41478.83,-5.23,50973.48,-5.44
22/02/2021,56107.69,-6.35,48377.27,-6.00,54688.90,-5.99,41292.73,-5.52,50743.68,-5.49
23/02/2021,55537.90,-5.98,47973.01,-5.77,54289.37,-5.85,41044.19,-5.36,50500.56,-5.33
24/02/2021,55142.81,-5.63,47654.01,-5.25,53941.49,-5.78,40831.35,-5.41,50294.27,-5.27
25/02/2021,54865.09,-2.64,47463.08,-3.99,53616.17,-4.83,40607.37,-5.54,50100.80,-5.91
26/02/2021,54851.13,0.00,47408.84,0.00,53490.95,0.00,40351.87,0.00,49733.05,0.00
27/02/2021,54851.13,0.00,47408.84,0.00,53490.95,0.00,40351.87,0.00,49733.05,0.00
28/02/2021,54851.13,-4.97,47408.84,-3.76,53490.95,-3.27,40351.87,3.99,49733.05,5.22
1/03/2021,54706.60,6.64,47365.91,6.29,53464.67,6.17,40405.83,5.68,49917.85,5.62
2/03/2021,55469.11,5.67,47902.92,5.49,53942.37,5.56,40699.39,05.09,50193.53,5.10
3/03/2021,55757.85,5.96,48144.20,5.49,54202.48,04.02,40861.74,-4.27,50357.06,-5.30
4/03/2021,56143.70,-6.72,48387.35,-6.30,54258.03,-6.14,40790.17,-5.41,50157.13,-4.86
5/03/2021,55316.76,0.00,47844.55,0.00,53791.92,0.00,40566.44,0.00,50028.72,0.00
6/03/2021,55316.76,0.00,47844.55,0.00,53791.92,0.00,40566.44,0.00,50028.72,0.00
7/03/2021,55316.76,3.69,47844.55,-4.18,53791.92,-5.61,40566.44,-5.60,50028.72,-5.94
8/03/2021,55356.64,-6.07,47779.48,-5.70,53519.57,-5.69,40294.66,-5.07,49650.33,-4.79
9/03/2021,54923.63,-3.51,47479.12,2.60,53222.25,3.70,40134.91,04.05,49529.91,4.85
10/03/2021,54890.03,5.63,47492.65,5.15,53262.50,05.02,40192.13,4.52,49657.48,4.24
11/03/2021,55167.51,4.88,47665.90,4.53,53414.18,4.70,40283.81,4.61,49726.67,4.56
12/03/2021,55299.55,0.00,47758.79,0.00,53524.29,0.00,40383.86,0.00,49822.40,0.00
13/03/2021,55299.55,0.00,47758.79,0.00,53524.29,0.00,40383.86,0.00,49822.40,0.00
14/03/2021,55299.55,-4.78,47758.79,-4.97,53524.29,-5.02,40383.86,-4.67,49822.40,-5.01
15/03/2021,55180.60,4.70,47614.80,4.12,53372.27,2.64,40277.65,-3.51,49672.49,-4.19
16/03/2021,55290.54,5.66,47676.41,5.30,53386.22,5.26,40244.27,4.32,49606.57,1.76
17/03/2021,55576.79,5.98,47876.83,5.61,53579.00,5.10,40319.12,4.62,49612.40,3.52
18/03/2021,55973.08,-5.96,48150.28,-5.89,53742.56,-5.83,40420.92,-5.64,49646.29,-5.85
19/03/2021,55585.94,0.00,47788.16,0.00,53403.58,0.00,40140.37,0.00,49300.12,0.00
20/03/2021,55585.94,0.00,47788.16,0.00,53403.58,0.00,40140.37,0.00,49300.12,0.00
21/03/2021,55585.94,-6.50,47788.16,-6.05,53403.58,-5.79,40140.37,-4.72,49300.12,-2.96
22/03/2021,54920.82,-4.46,47363.81,-4.30,53075.61,-4.45,40028.22,-4.24,49280.91,-4.03
23/03/2021,54834.63,-5.21,47289.96,-4.50,52989.56,-3.62,39958.95,2.24,49224.76,4.00
24/03/2021,54652.21,-5.54,47199.70,-5.11,52952.35,-5.29,39968.34,-4.84,49279.29,-4.49
25/03/2021,54398.19,5.85,47033.92,5.22,52753.49,03.08,39841.38,-4.26,49189.77,-5.33
26/03/2021,54747.13,0.00,47219.70,0.00,52775.14,0.00,39770.50,0.00,48983.98,0.00
27/03/2021,54747.13,0.00,47219.70,0.00,52775.14,0.00,39770.50,0.00,48983.98,0.00
28/03/2021,54747.13,6.45,47219.70,5.83,52775.14,4.54,39770.50,-4.87,48983.98,-5.75
29/03/2021,55377.52,6.10,47560.00,5.77,52868.80,5.60,39640.03,05.03,48668.98,4.75
30/03/2021,55824.76,-4.59,47881.54,-4.72,53139.01,-4.79,39793.38,-4.62,48784.40,-4.89
31/03/2021,55726.01,-6.15,47769.63,-5.73,53018.50,-5.35,39691.60,-4.22,48651.26,-1.55
1/04/2021,55258.53,0.00,47462.48,0.00,52808.73,0.00,39623.53,0.00,48646.57,0.00
2/04/2021,55258.53,0.00,47462.48,0.00,52808.73,0.00,39623.53,0.00,48646.57,0.00
3/04/2021,55258.53,0.00,47462.48,0.00,52808.73,0.00,39623.53,0.00,48646.57,0.00
4/04/2021,55258.53,03.01,47462.48,2.26,52808.73,4.44,39623.53,3.86,48646.57,4.16
5/04/2021,55278.90,5.59,47472.07,5.22,52893.47,5.58,39671.02,5.53,48710.35,5.67
6/04/2021,55546.83,4.70,47657.06,4.80,53158.09,5.15,39923.08,5.16,48999.91,5.45
7/04/2021,55656.44,-5.38,47778.12,-5.03,53330.74,-4.81,40096.59,-4.08,49233.22,-3.17
8/04/2021,55439.68,-4.95,47625.86,-4.57,53207.56,-4.16,40037.59,-3.27,49209.35,-2.38
9/04/2021,55298.43,0.00,47529.04,0.00,53143.25,0.00,40011.39,0.00,49198.57,0.00
10/04/2021,55298.43,0.00,47529.04,0.00,53143.25,0.00,40011.39,0.00,49198.57,0.00
11/04/2021,55298.43,3.78,47529.04,3.79,53143.25,-1.98,40011.39,-2.39,49198.57,-3.31
12/04/2021,55342.35,-5.38,47573.31,-5.19,53136.02,-5.38,40000.50,-5.05,49171.24,-5.33
13/04/2021,55124.29,4.54,47393.39,3.31,52918.87,-4.31,39844.97,-4.89,48964.24,-5.53
14/04/2021,55217.96,3.87,47420.68,2.82,52844.70,-3.77,39711.38,-4.46,48710.86,-5.26
15/04/2021,55265.99,-3.92,47437.44,-2.97,52801.26,2.44,39625.21,4.45,48517.45,5.23
16/04/2021,55215.67,0.00,47418.02,0.00,52812.75,0.00,39710.74,0.00,48703.50,0.00
17/04/2021,55215.67,0.00,47418.02,0.00,52812.75,0.00,39710.74,0.00,48703.50,0.00
18/04/2021,55215.67,6.23,47418.02,5.86,52812.75,5.95,39710.74,5.33,48703.50,5.54
19/04/2021,55724.49,-3.27,47770.30,-3.74,53195.71,-4.27,39917.21,-2.75,48958.25,-4.00
20/04/2021,55698.24,-6.33,47728.05,-5.86,53123.91,-5.69,39901.60,-4.84,48903.64,-3.76
21/04/2021,55138.43,-3.76,47378.28,-3.01,52828.14,-4.32,39774.98,-4.32,48860.77,-4.65
22/04/2021,55095.42,6.24,47358.02,5.69,52752.71,5.51,39699.72,3.11,48756.64,-5.17
23/04/2021,55608.12,0.00,47652.55,0.00,52998.64,0.00,39722.17,0.00,48580.40,0.00
24/04/2021,55608.12,0.00,47652.55,0.00,52998.64,0.00,39722.17,0.00,48580.40,0.00
25/04/2021,55608.12,-10.93,47652.55,6.10,52998.64,5.97,39722.17,5.43,48580.40,5.14
26/04/2021,,0.00,48097.44,,53388.55,,39950.26,,48751.83,
